timestamp,speed_kmh,rpm,gear,throttle_position,engine_temp,oil_temp,oil_pressure,fuel_level,battery_voltage,latitude,longitude,driving_mode
2025-12-30T08:26:55.386471+00:00,219.1,4048,7,11.7,104.8,121.4,3.12,84.4,14.2,49.006543,9.158534,sport
2025-12-30T08:26:56.957308+00:00,219.1,4152,7,17.3,104.6,121.4,3.12,84.4,14.2,49.007079,9.158707,sport
2025-12-30T08:26:58.562022+00:00,219.1,4142,7,14.2,104.8,121.4,3.08,84.4,14.2,49.007615,9.158884,sport
2025-12-30T08:27:00.127767+00:00,219.1,4204,7,17.3,105.0,121.3,3.16,84.4,14.2,49.008148,9.159077,sport
2025-12-30T08:27:01.739325+00:00,219.1,4025,7,11.8,104.9,121.4,3.16,84.4,14.2,49.008678,9.159292,sport
2025-12-30T08:27:03.309310+00:00,219.1,4158,7,17.3,104.8,121.5,3.26,84.4,14.2,49.009203,9.159533,sport
2025-12-30T08:27:04.870542+00:00,219.1,4179,7,15.4,104.8,121.6,3.14,84.4,14.2,49.009726,9.159786,sport
2025-12-30T08:27:06.441873+00:00,219.1,4019,7,15.8,104.8,121.5,3.08,84.4,14.2,49.010253,9.160016,sport
2025-12-30T08:27:08.001532+00:00,219.1,4159,7,15.9,105.1,121.4,3.11,84.4,14.2,49.010774,9.160274,sport
2025-12-30T08:27:09.580482+00:00,219.1,4101,7,12.0,104.9,121.3,3.25,84.4,14.2,49.011301,9.160505,sport
2025-12-30T08:27:11.155507+00:00,219.1,4176,7,18.7,104.6,121.4,3.27,84.4,14.2,49.011825,9.160754,sport
2025-12-30T08:27:12.753039+00:00,219.1,4039,7,12.3,104.8,121.3,3.19,84.4,14.2,49.012353,9.160977,sport
2025-12-30T08:27:14.319308+00:00,219.1,4055,7,11.6,105.1,121.4,3.14,84.4,14.2,49.012879,9.161211,sport
2025-12-30T08:27:15.896275+00:00,219.1,4138,7,13.2,105.3,121.5,3.12,84.4,14.2,49.013401,9.161469,sport
2025-12-30T08:27:17.483728+00:00,219.1,4063,7,17.2,105.3,121.6,3.16,84.4,14.2,49.013918,9.161745,sport
2025-12-30T08:27:19.063226+00:00,219.1,4135,7,19.8,105.3,121.6,3.11,84.4,14.2,49.014437,9.162017,sport
2025-12-30T08:27:20.652100+00:00,219.1,4072,7,12.7,105.1,121.7,3.16,84.4,14.2,49.01496,9.162266,sport
2025-12-30T08:27:22.243494+00:00,219.1,4168,7,16.2,105.2,121.6,3.29,84.4,14.2,49.015482,9.162522,sport
2025-12-30T08:27:23.812080+00:00,219.1,4155,7,17.6,105.0,121.7,3.21,84.4,14.2,49.016009,9.162754,sport
2025-12-30T08:27:25.385592+00:00,219.1,4152,7,11.8,105.0,121.7,3.21,84.4,14.2,49.016537,9.162977,sport
2025-12-30T08:27:26.960530+00:00,219.1,4076,7,19.3,105.0,121.6,3.12,84.4,14.2,49.017066,9.163199,sport
2025-12-30T08:27:28.528512+00:00,219.1,4079,7,15.0,105.2,121.6,3.08,84.4,14.2,49.017594,9.163421,sport
2025-12-30T08:27:30.094743+00:00,219.1,4020,7,19.6,105.1,121.5,3.2,84.4,14.2,49.01812,9.163661,sport
2025-12-30T08:27:31.669146+00:00,219.1,4145,7,11.1,105.4,121.6,3.12,84.4,14.2,49.018646,9.163893,sport
2025-12-30T08:27:33.253975+00:00,219.1,4110,7,10.3,105.6,121.5,3.11,84.4,14.2,49.01917,9.164139,sport
2025-12-30T08:27:34.822815+00:00,219.1,4055,7,16.9,105.5,121.6,3.07,84.4,14.2,49.019695,9.164383,sport
2025-12-30T08:27:36.418548+00:00,219.1,4216,7,16.4,105.7,121.6,3.2,84.3,14.2,49.020219,9.164627,sport
2025-12-30T08:27:37.986379+00:00,219.1,4076,7,18.7,105.6,121.6,3.21,84.3,14.2,49.020745,9.164862,sport
2025-12-30T08:27:39.566297+00:00,219.1,4022,7,12.8,105.5,121.4,3.13,84.3,14.2,49.021271,9.1651,sport
2025-12-30T08:27:41.148768+00:00,219.1,4166,7,17.7,105.6,121.6,3.13,84.3,14.2,49.021795,9.165344,sport
2025-12-30T08:27:42.736894+00:00,219.1,4098,7,11.0,105.6,121.5,3.07,84.3,14.2,49.022324,9.165567,sport
2025-12-30T08:27:44.310680+00:00,219.1,4187,7,18.8,105.3,121.7,3.24,84.3,14.2,49.022854,9.165778,sport
2025-12-30T08:27:45.893662+00:00,201.5,5631,6,0.0,105.7,121.7,3.76,84.3,14.2,49.023344,9.165961,sport
2025-12-30T08:27:47.478931+00:00,201.5,5752,6,10.5,105.8,121.9,3.75,84.3,14.2,49.023835,9.166137,sport
2025-12-30T08:27:49.067646+00:00,201.5,5617,6,13.8,106.1,121.9,3.64,84.3,14.2,49.024327,9.166305,sport
2025-12-30T08:27:50.646074+00:00,212.3,6182,6,45.1,106.5,122.1,3.89,84.3,14.2,49.024845,9.166484,sport
2025-12-30T08:27:52.220871+00:00,212.3,6094,6,12.9,106.9,122.6,3.79,84.3,14.2,49.025363,9.166669,sport
2025-12-30T08:27:53.796350+00:00,212.3,6203,6,19.4,107.2,123.0,3.92,84.3,14.2,49.025877,9.166873,sport
2025-12-30T08:27:55.371255+00:00,212.3,6210,6,16.5,107.3,123.3,3.78,84.3,14.2,49.026391,9.167076,sport
2025-12-30T08:27:56.944300+00:00,212.3,6083,6,16.2,107.2,123.3,3.84,84.3,14.2,49.026903,9.167298,sport
2025-12-30T08:27:58.502407+00:00,212.3,6183,6,18.8,107.3,123.6,3.93,84.3,14.2,49.027409,9.167546,sport
2025-12-30T08:28:00.087430+00:00,212.3,6195,6,16.5,107.4,123.7,3.86,84.3,14.2,49.027918,9.167775,sport
2025-12-30T08:28:01.674645+00:00,212.3,6248,6,15.2,107.6,123.8,3.79,84.3,14.2,49.02843,9.167993,sport
2025-12-30T08:28:03.275149+00:00,212.3,6211,6,18.1,107.5,123.9,3.83,84.3,14.2,49.028945,9.168194,sport
2025-12-30T08:28:04.840224+00:00,212.3,6137,6,14.7,107.9,123.9,3.78,84.3,14.2,49.029459,9.168397,sport
2025-12-30T08:28:06.409669+00:00,212.3,6101,6,15.8,108.0,124.2,3.82,84.3,14.2,49.029974,9.168597,sport
2025-12-30T08:28:07.994148+00:00,212.3,6197,6,18.8,107.9,124.3,3.77,84.3,14.2,49.030488,9.168805,sport
2025-12-30T08:28:09.551745+00:00,212.3,6193,6,10.8,107.7,124.2,3.8,84.3,14.2,49.030999,9.169028,sport
2025-12-30T08:28:11.142337+00:00,212.3,6189,6,18.7,107.7,124.5,3.85,84.3,14.2,49.031505,9.169273,sport
2025-12-30T08:28:12.747773+00:00,212.3,6252,6,16.2,107.5,124.7,3.93,84.3,14.2,49.032016,9.169494,sport
2025-12-30T08:28:14.336500+00:00,212.3,6238,6,17.6,107.6,124.9,3.91,84.3,14.2,49.032524,9.169733,sport
2025-12-30T08:28:15.930863+00:00,212.3,6120,6,11.9,107.5,124.9,3.83,84.3,14.2,49.033034,9.169959,sport
2025-12-30T08:28:17.509029+00:00,212.3,6122,6,17.8,107.9,124.9,3.77,84.3,14.2,49.033549,9.170161,sport
2025-12-30T08:28:19.090899+00:00,212.3,6120,6,14.4,107.6,124.9,3.93,84.3,14.2,49.03406,9.170386,sport
2025-12-30T08:28:20.669600+00:00,212.3,6251,6,14.0,107.9,124.7,3.89,84.3,14.2,49.034575,9.170584,sport
2025-12-30T08:28:22.269604+00:00,212.3,6083,6,17.3,107.7,124.9,3.85,84.3,14.2,49.03509,9.170786,sport
2025-12-30T08:28:23.843578+00:00,212.3,6159,6,14.3,107.9,124.7,3.8,84.3,14.2,49.035608,9.170966,sport
2025-12-30T08:28:25.415270+00:00,212.3,6113,6,15.5,108.0,124.7,3.85,84.3,14.2,49.036126,9.171142,sport
2025-12-30T08:28:26.995493+00:00,212.3,6184,6,11.0,107.8,124.7,3.77,84.3,14.2,49.036645,9.171321,sport
2025-12-30T08:28:28.568260+00:00,212.3,6179,6,19.4,107.7,124.9,3.89,84.3,14.2,49.03716,9.17152,sport
2025-12-30T08:28:30.137018+00:00,212.3,6142,6,19.2,107.7,124.7,3.8,84.3,14.2,49.037677,9.171707,sport
2025-12-30T08:28:31.739443+00:00,212.3,6109,6,10.7,107.9,124.7,3.81,84.3,14.2,49.038191,9.171913,sport
2025-12-30T08:28:33.310291+00:00,212.3,6237,6,12.8,108.3,124.7,3.78,84.3,14.2,49.038708,9.1721,sport
2025-12-30T08:28:34.885380+00:00,212.3,6191,6,15.0,108.3,124.9,3.78,84.3,14.2,49.039223,9.172296,sport
2025-12-30T08:28:36.451436+00:00,212.3,6127,6,11.2,108.3,125.0,3.9,84.3,14.2,49.039737,9.172503,sport
2025-12-30T08:28:38.021852+00:00,212.3,6088,6,19.7,108.4,124.9,3.82,84.3,14.2,49.040255,9.172682,sport
2025-12-30T08:28:39.595689+00:00,212.3,6168,6,12.9,108.5,124.9,3.84,84.3,14.2,49.040774,9.172857,sport
2025-12-30T08:28:41.171201+00:00,212.3,6196,6,15.1,108.1,125.1,3.83,84.3,14.2,49.041296,9.173013,sport
2025-12-30T08:28:42.749242+00:00,212.3,6134,6,16.5,108.4,125.2,3.93,84.3,14.2,49.041816,9.173177,sport
2025-12-30T08:28:44.316400+00:00,212.3,6142,6,10.6,108.4,125.0,3.83,84.3,14.2,49.042335,9.173348,sport
2025-12-30T08:28:45.889756+00:00,212.3,6143,6,15.0,108.2,125.1,3.85,84.3,14.2,49.042857,9.173501,sport
2025-12-30T08:28:47.484169+00:00,212.3,6156,6,19.5,108.1,125.2,3.84,84.3,14.2,49.04338,9.173648,sport
2025-12-30T08:28:49.065570+00:00,212.3,6212,6,15.0,108.2,125.2,3.94,84.3,14.2,49.043899,9.173818,sport
2025-12-30T08:28:50.631260+00:00,208.3,5889,6,0.0,108.4,124.9,3.67,84.3,14.2,49.044406,9.174006,sport
2025-12-30T08:28:52.199102+00:00,208.3,6021,6,13.4,108.6,124.9,3.73,84.3,14.2,49.044913,9.174192,sport
2025-12-30T08:28:53.780798+00:00,208.3,6029,6,19.1,108.3,124.9,3.77,84.3,14.2,49.045416,9.174399,sport
2025-12-30T08:28:55.358001+00:00,208.3,5967,6,10.1,108.1,124.8,3.77,84.3,14.2,49.045917,9.174621,sport
2025-12-30T08:28:56.931076+00:00,208.3,5989,6,13.0,108.0,124.9,3.84,84.3,14.2,49.046417,9.17485,sport
2025-12-30T08:28:58.513203+00:00,208.3,5949,6,14.7,108.3,124.9,3.81,84.3,14.2,49.046918,9.175069,sport
2025-12-30T08:29:00.079894+00:00,208.3,5951,6,18.4,107.9,125.0,3.8,84.3,14.2,49.047419,9.175285,sport
2025-12-30T08:29:01.642181+00:00,208.3,5955,6,18.6,107.9,124.9,3.88,84.3,14.2,49.047919,9.175511,sport
2025-12-30T08:29:03.227988+00:00,208.3,5886,6,17.6,107.7,124.8,3.68,84.3,14.2,49.048423,9.175714,sport
2025-12-30T08:29:04.809860+00:00,208.3,5928,6,11.0,107.5,124.9,3.75,84.3,14.2,49.048929,9.175907,sport
2025-12-30T08:29:06.382151+00:00,208.3,6041,6,19.2,107.7,125.1,3.91,84.3,14.2,49.049435,9.1761,sport
2025-12-30T08:29:07.958378+00:00,208.3,6064,6,14.9,107.7,124.9,3.87,84.3,14.2,49.049942,9.176286,sport
2025-12-30T08:29:09.536950+00:00,208.3,6079,6,18.2,107.9,124.9,3.85,84.3,14.2,49.050445,9.176493,sport
2025-12-30T08:29:11.135557+00:00,208.3,5931,6,14.9,108.1,125.0,3.73,84.3,14.2,49.05095,9.176693,sport
2025-12-30T08:29:12.771060+00:00,208.3,6085,6,17.9,107.8,125.0,3.78,84.3,14.2,49.051456,9.176883,sport
2025-12-30T08:29:14.433748+00:00,208.3,5892,6,13.6,107.7,125.1,3.76,84.3,14.2,49.051962,9.177078,sport
2025-12-30T08:29:16.030439+00:00,208.3,5887,6,16.0,107.5,125.0,3.79,84.3,14.2,49.052467,9.177278,sport
2025-12-30T08:29:17.624117+00:00,208.3,5937,6,19.2,107.4,124.8,3.79,84.3,14.2,49.05297,9.177487,sport
2025-12-30T08:29:19.231394+00:00,208.3,5993,6,20.0,107.5,124.9,3.78,84.3,14.2,49.053472,9.177701,sport
2025-12-30T08:29:20.857470+00:00,208.3,5942,6,16.2,107.4,124.6,3.86,84.3,14.2,49.053969,9.17794,sport
2025-12-30T08:29:22.457978+00:00,168.3,3991,6,0.0,107.3,124.2,3.17,84.3,14.2,49.054368,9.178145,sport
2025-12-30T08:29:24.058953+00:00,166.2,3901,6,0.0,107.1,124.1,3.08,84.3,14.2,49.054765,9.178337,sport
2025-12-30T08:29:25.644231+00:00,166.2,4040,6,13.5,106.9,123.9,3.14,84.2,14.2,49.055157,9.178551,sport
2025-12-30T08:29:27.241313+00:00,166.2,3909,6,13.4,106.9,123.7,3.19,84.2,14.2,49.055552,9.17875,sport
2025-12-30T08:29:28.813484+00:00,166.2,3982,6,15.0,106.8,123.4,3.08,84.2,14.2,49.055945,9.178957,sport
2025-12-30T08:29:30.463284+00:00,166.2,3888,6,10.7,106.4,123.3,3.03,84.2,14.2,49.056341,9.179151,sport
2025-12-30T08:29:32.065859+00:00,166.2,3904,6,18.8,106.5,123.0,3.06,84.2,14.2,49.056736,9.17935,sport
2025-12-30T08:29:33.692365+00:00,166.2,4027,6,16.0,106.6,123.0,3.13,84.2,14.2,49.057134,9.179537,sport
2025-12-30T08:29:35.346528+00:00,166.2,4067,6,11.3,106.7,122.8,3.11,84.2,14.2,49.057528,9.179737,sport
2025-12-30T08:29:36.980472+00:00,166.2,4027,6,10.5,106.4,122.8,3.23,84.2,14.2,49.057923,9.179936,sport
2025-12-30T08:29:38.579380+00:00,166.2,3951,6,13.4,106.5,122.5,3.11,84.2,14.2,49.058319,9.18013,sport
2025-12-30T08:29:40.263570+00:00,166.2,4054,6,12.5,106.2,122.5,3.11,84.2,14.2,49.058711,9.180344,sport
2025-12-30T08:29:41.857558+00:00,166.2,3985,6,18.4,106.1,122.3,3.14,84.2,14.2,49.059104,9.180553,sport
2025-12-30T08:29:43.497818+00:00,166.2,3947,6,19.8,105.8,122.1,3.1,84.2,14.2,49.059494,9.180773,sport
2025-12-30T08:29:45.141447+00:00,166.2,3877,6,12.8,105.9,122.2,3.07,84.2,14.2,49.059882,9.181002,sport
2025-12-30T08:29:46.776578+00:00,166.2,3891,6,19.7,105.8,122.3,3.04,84.2,14.2,49.060267,9.181241,sport
2025-12-30T08:29:48.353557+00:00,166.2,4003,6,18.8,105.5,122.1,3.17,84.2,14.2,49.060654,9.181477,sport
2025-12-30T08:29:49.920770+00:00,166.2,4006,6,14.6,105.4,122.1,3.04,84.2,14.2,49.061037,9.181724,sport
2025-12-30T08:29:51.494984+00:00,166.2,4014,6,13.7,105.2,122.0,3.19,84.2,14.2,49.061423,9.181961,sport
2025-12-30T08:29:53.082599+00:00,166.2,3889,6,17.8,105.4,121.9,3.08,84.2,14.2,49.061812,9.182185,sport
2025-12-30T08:29:54.666007+00:00,166.2,3910,6,14.6,105.5,121.7,3.12,84.2,14.2,49.062199,9.182417,sport
2025-12-30T08:29:56.236554+00:00,166.2,3875,6,12.4,105.4,121.7,3.06,84.2,14.2,49.062588,9.182645,sport
2025-12-30T08:29:57.799183+00:00,166.2,3924,6,12.7,105.3,121.5,3.12,84.2,14.2,49.062979,9.182861,sport
2025-12-30T08:29:59.377539+00:00,166.2,4034,6,19.7,105.2,121.4,3.11,84.2,14.2,49.063372,9.18307,sport
2025-12-30T08:30:01.009327+00:00,166.2,3995,6,16.0,105.5,121.4,3.22,84.2,14.2,49.06376,9.183299,sport
2025-12-30T08:30:02.603718+00:00,166.2,3937,6,10.8,105.2,121.6,3.17,84.2,14.2,49.064143,9.183547,sport
2025-12-30T08:30:04.209869+00:00,166.2,4034,6,11.7,105.1,121.6,3.17,84.2,14.2,49.064529,9.183782,sport
2025-12-30T08:30:05.856941+00:00,166.2,4059,6,16.0,105.4,121.8,3.11,84.2,14.2,49.064912,9.184031,sport
2025-12-30T08:30:07.437605+00:00,166.2,3885,6,17.9,105.5,121.7,3.05,84.2,14.2,49.065294,9.184282,sport
2025-12-30T08:30:09.043455+00:00,166.2,4046,6,17.8,105.5,121.5,3.22,84.2,14.2,49.065677,9.18453,sport
2025-12-30T08:30:10.613809+00:00,166.2,3878,6,19.3,105.4,121.6,3.0,84.2,14.2,49.06606,9.184777,sport
2025-12-30T08:30:12.186360+00:00,166.2,4062,6,14.3,105.4,121.6,3.13,84.2,14.2,49.066443,9.185024,sport
2025-12-30T08:30:13.819157+00:00,166.2,3927,6,17.4,105.2,121.7,3.19,84.2,14.2,49.06683,9.185258,sport
2025-12-30T08:30:15.502092+00:00,166.2,4029,6,19.8,105.5,121.6,3.18,84.2,14.2,49.067219,9.185483,sport
2025-12-30T08:30:17.092712+00:00,166.2,3933,6,13.0,105.6,121.4,3.12,84.2,14.2,49.067609,9.185705,sport
2025-12-30T08:30:18.702169+00:00,185.5,4981,6,56.9,105.7,121.5,3.48,84.2,14.2,49.068043,9.185955,sport
2025-12-30T08:30:20.271768+00:00,185.5,4987,6,10.5,105.6,121.7,3.43,84.2,14.2,49.068483,9.186183,sport
2025-12-30T08:30:21.849976+00:00,185.5,4865,6,13.6,105.7,121.9,3.48,84.2,14.2,49.068917,9.186431,sport
2025-12-30T08:30:23.412015+00:00,185.5,4951,6,14.6,105.9,122.0,3.36,84.2,14.2,49.069348,9.186694,sport
2025-12-30T08:30:24.979435+00:00,185.5,4824,6,10.7,106.0,121.9,3.43,84.2,14.2,49.069773,9.18698,sport
2025-12-30T08:30:26.561046+00:00,185.5,4933,6,16.1,106.0,121.8,3.5,84.2,14.2,49.070195,9.187274,sport
2025-12-30T08:30:28.122428+00:00,189.8,5006,6,36.0,106.3,121.8,3.52,84.2,14.2,49.070626,9.187579,sport
2025-12-30T08:30:29.730114+00:00,189.8,5116,6,15.3,106.3,122.0,3.57,84.2,14.2,49.071063,9.187863,sport
2025-12-30T08:30:31.310664+00:00,189.8,5021,6,18.7,106.5,122.3,3.48,84.2,14.2,49.071499,9.188151,sport
2025-12-30T08:30:33.021221+00:00,189.8,5010,6,10.8,106.7,122.2,3.56,84.2,14.2,49.071932,9.188446,sport
2025-12-30T08:30:34.647245+00:00,189.8,5140,6,18.2,106.7,122.2,3.44,84.2,14.2,49.072363,9.188753,sport
2025-12-30T08:30:36.260538+00:00,189.8,5140,6,10.5,106.6,122.2,3.46,84.2,14.2,49.072792,9.189062,sport
2025-12-30T08:30:37.861762+00:00,189.8,5097,6,18.5,106.8,122.4,3.6,84.2,14.2,49.073215,9.189392,sport
2025-12-30T08:30:39.436326+00:00,189.8,5149,6,17.7,106.5,122.4,3.44,84.2,14.2,49.073643,9.189705,sport
2025-12-30T08:30:40.998177+00:00,189.8,5021,6,19.6,106.9,122.6,3.55,84.2,14.2,49.074077,9.19,sport
2025-12-30T08:30:42.635935+00:00,189.8,5087,6,12.3,107.1,122.7,3.55,84.2,14.2,49.074511,9.190296,sport
2025-12-30T08:30:44.234677+00:00,189.8,5108,6,14.9,106.8,122.7,3.45,84.2,14.2,49.074946,9.190584,sport
2025-12-30T08:30:45.858120+00:00,212.7,6162,6,62.2,106.9,123.0,3.92,84.2,14.2,49.075436,9.190902,sport
2025-12-30T08:30:47.468064+00:00,212.7,6140,6,17.9,107.0,123.2,3.92,84.2,14.2,49.075928,9.191213,sport
2025-12-30T08:30:49.043990+00:00,212.7,6105,6,11.6,107.0,123.6,3.92,84.2,14.2,49.076423,9.191515,sport
2025-12-30T08:30:50.632925+00:00,212.7,6207,6,12.7,106.9,123.6,3.93,84.2,14.2,49.076915,9.191823,sport
2025-12-30T08:30:52.199022+00:00,212.7,6266,6,19.2,107.3,123.9,3.82,84.2,14.2,49.077412,9.192115,sport
2025-12-30T08:30:53.786159+00:00,212.7,6234,6,15.9,107.8,124.0,3.92,84.2,14.2,49.077915,9.192382,sport
2025-12-30T08:30:55.393397+00:00,212.7,6134,6,15.6,108.1,124.0,3.76,84.2,14.2,49.078411,9.192675,sport
2025-12-30T08:30:57.017422+00:00,212.7,6182,6,18.2,108.1,123.9,3.81,84.2,14.2,49.078909,9.192965,sport
2025-12-30T08:30:58.636428+00:00,212.7,6275,6,12.8,108.4,124.0,3.95,84.2,14.2,49.079402,9.19327,sport
2025-12-30T08:31:00.223262+00:00,212.7,6204,6,18.9,108.1,123.9,3.9,84.2,14.2,49.079894,9.19358,sport
2025-12-30T08:31:01.815729+00:00,212.7,6155,6,13.4,108.3,124.0,3.79,84.2,14.2,49.080385,9.193894,sport
2025-12-30T08:31:03.400814+00:00,212.7,6263,6,11.6,108.1,124.0,3.97,84.2,14.2,49.080871,9.194227,sport
2025-12-30T08:31:04.987967+00:00,212.7,6203,6,18.6,108.1,124.1,3.94,84.2,14.2,49.081359,9.194551,sport
2025-12-30T08:31:06.556580+00:00,212.7,6223,6,18.9,108.4,124.2,3.8,84.2,14.2,49.081847,9.194878,sport
2025-12-30T08:31:08.125360+00:00,212.7,6216,6,10.6,108.3,124.5,3.85,84.2,14.2,49.082327,9.195228,sport
2025-12-30T08:31:09.703930+00:00,212.7,6186,6,19.8,108.3,124.5,3.92,84.2,14.2,49.082803,9.195594,sport
2025-12-30T08:31:11.303854+00:00,212.7,6132,6,11.7,108.1,124.7,3.87,84.2,14.2,49.083277,9.195965,sport
2025-12-30T08:31:12.900993+00:00,212.7,6167,6,12.5,107.9,124.9,3.88,84.1,14.2,49.083756,9.196318,sport
2025-12-30T08:31:14.481040+00:00,212.7,6183,6,19.5,108.0,124.9,3.89,84.1,14.2,49.084233,9.196679,sport
2025-12-30T08:31:16.087041+00:00,212.7,6107,6,17.0,108.2,124.8,3.78,84.1,14.2,49.084709,9.197045,sport
2025-12-30T08:31:17.709170+00:00,212.7,6177,6,13.7,108.1,124.8,3.8,84.1,14.2,49.085184,9.197412,sport
2025-12-30T08:31:19.358796+00:00,212.7,6136,6,17.3,107.8,124.7,3.8,84.1,14.2,49.085664,9.197763,sport
2025-12-30T08:31:20.969465+00:00,212.7,6259,6,14.8,108.1,124.8,3.94,84.1,14.2,49.086136,9.198138,sport
2025-12-30T08:31:22.554017+00:00,212.7,6224,6,16.9,108.3,124.7,3.94,84.1,14.2,49.086605,9.198525,sport
2025-12-30T08:31:24.157432+00:00,212.7,6150,6,15.2,108.1,124.7,3.94,84.1,14.2,49.087074,9.198908,sport
2025-12-30T08:31:25.725781+00:00,212.7,6100,6,14.0,108.2,124.5,3.78,84.1,14.2,49.087546,9.199285,sport
2025-12-30T08:31:27.353566+00:00,212.7,6281,6,13.2,108.1,124.7,3.99,84.1,14.2,49.088022,9.199648,sport
2025-12-30T08:31:28.937079+00:00,212.7,6205,6,17.0,108.0,124.6,3.92,84.1,14.2,49.088493,9.200027,sport
2025-12-30T08:31:30.550604+00:00,212.7,6174,6,11.1,108.0,124.7,3.8,84.1,14.2,49.088958,9.200424,sport
2025-12-30T08:31:32.124696+00:00,212.7,6270,6,10.1,107.9,124.8,3.86,84.1,14.2,49.089426,9.200812,sport
2025-12-30T08:31:33.920204+00:00,212.7,6168,6,13.8,107.9,124.8,3.8,84.1,14.2,49.089886,9.201221,sport
2025-12-30T08:31:35.496702+00:00,212.7,6230,6,11.5,107.7,125.0,3.96,84.1,14.2,49.090348,9.201624,sport
2025-12-30T08:31:37.082614+00:00,212.7,6116,6,16.7,107.8,124.9,3.88,84.1,14.2,49.090812,9.202024,sport
2025-12-30T08:31:38.654856+00:00,212.7,6226,6,14.1,108.1,124.8,3.79,84.1,14.2,49.091277,9.202419,sport
2025-12-30T08:31:40.220783+00:00,212.7,4007,7,10.3,107.6,124.5,3.15,84.1,14.2,49.09174,9.202819,sport
2025-12-30T08:31:41.875047+00:00,212.7,6194,6,15.4,107.5,124.5,3.94,84.1,14.2,49.092202,9.203224,sport
2025-12-30T08:31:43.485529+00:00,212.7,6162,6,13.1,107.5,124.6,3.82,84.1,14.2,49.092656,9.20365,sport
2025-12-30T08:31:45.085228+00:00,212.7,6238,6,19.6,107.5,124.5,3.87,84.1,14.2,49.09311,9.204074,sport
2025-12-30T08:31:46.694874+00:00,212.7,6226,6,10.3,107.7,124.4,3.89,84.1,14.2,49.093555,9.204521,sport
2025-12-30T08:31:48.434882+00:00,212.7,6240,6,18.8,107.7,124.4,3.85,84.1,14.2,49.093998,9.204972,sport
2025-12-30T08:31:50.035398+00:00,212.7,6207,6,13.4,107.6,124.3,3.87,84.1,14.2,49.094436,9.205434,sport
2025-12-30T08:31:51.605587+00:00,212.7,6276,6,10.3,107.5,124.5,3.91,84.1,14.2,49.094868,9.205909,sport
2025-12-30T08:31:53.189860+00:00,212.7,6263,6,18.8,107.8,124.5,3.82,84.1,14.2,49.095296,9.206392,sport
2025-12-30T08:31:54.756426+00:00,212.7,6220,6,13.0,107.6,124.4,3.87,84.1,14.2,49.095719,9.206886,sport
2025-12-30T08:31:56.355785+00:00,212.7,6288,6,16.4,107.6,124.5,3.94,84.1,14.2,49.096136,9.207391,sport
2025-12-30T08:31:57.908951+00:00,212.7,6149,6,15.2,107.7,124.6,3.94,84.1,14.2,49.096558,9.207887,sport
2025-12-30T08:31:59.478347+00:00,212.7,6192,6,14.3,108.0,124.7,3.85,84.1,14.2,49.096973,9.208396,sport
2025-12-30T08:32:01.048673+00:00,212.7,6224,6,10.7,108.3,124.6,3.78,84.1,14.2,49.097381,9.208919,sport
2025-12-30T08:32:02.621758+00:00,212.7,6246,6,15.5,108.4,124.7,3.88,84.1,14.2,49.097793,9.209435,sport
2025-12-30T08:32:04.196920+00:00,212.7,4002,7,11.1,108.1,124.4,3.1,84.1,14.2,49.09821,9.20994,sport
2025-12-30T08:32:05.859851+00:00,212.7,6224,6,12.1,108.0,124.7,3.88,84.1,14.2,49.098622,9.210454,sport
2025-12-30T08:32:07.512962+00:00,212.7,6169,6,19.1,108.4,124.8,3.83,84.1,14.2,49.099043,9.210952,sport
2025-12-30T08:32:09.131639+00:00,212.7,4000,7,17.4,107.9,124.3,3.18,84.1,14.2,49.099462,9.211453,sport
2025-12-30T08:32:10.716649+00:00,212.7,6150,6,14.3,108.2,124.3,3.78,84.1,14.2,49.099887,9.211945,sport
2025-12-30T08:32:12.302721+00:00,212.7,6159,6,10.9,107.9,124.4,3.86,84.1,14.2,49.100319,9.21242,sport
2025-12-30T08:32:13.892637+00:00,212.7,6118,6,12.0,108.2,124.4,3.92,84.1,14.2,49.100744,9.212908,sport
2025-12-30T08:32:15.461847+00:00,212.7,6140,6,17.7,108.1,124.4,3.81,84.1,14.2,49.101171,9.213394,sport
2025-12-30T08:32:17.030207+00:00,212.7,6187,6,14.3,107.8,124.4,3.9,84.1,14.2,49.101595,9.213885,sport
2025-12-30T08:32:18.617179+00:00,212.7,6241,6,10.3,107.9,124.6,3.92,84.1,14.2,49.102029,9.214358,sport
2025-12-30T08:32:20.244985+00:00,212.7,6185,6,17.4,108.2,124.6,3.91,84.1,14.2,49.102472,9.214809,sport
2025-12-30T08:32:21.868956+00:00,212.7,6107,6,11.1,108.3,124.4,3.9,84.1,14.2,49.102914,9.215263,sport
2025-12-30T08:32:23.463943+00:00,212.7,6250,6,16.1,108.5,124.6,3.92,84.1,14.2,49.103358,9.21571,sport
2025-12-30T08:32:25.046031+00:00,212.7,6218,6,18.6,108.5,124.7,3.88,84.1,14.2,49.103804,9.216155,sport
2025-12-30T08:32:26.618719+00:00,212.7,6235,6,19.1,108.6,124.6,3.79,84.1,14.2,49.104259,9.216577,sport
2025-12-30T08:32:28.201791+00:00,212.7,6250,6,15.5,108.6,124.7,3.92,84.1,14.2,49.104713,9.217001,sport
2025-12-30T08:32:29.780287+00:00,212.7,6101,6,15.1,108.5,124.8,3.73,84.1,14.2,49.105168,9.217423,sport
